fecha,seccion,apartado,referencia,empresa,texto,url
20260828,A,BARCELONA,396050,ALGORITHMIC VENTURES S.L,"Cambio de domicilio social. PZ CONSTITUCIO Num.9 (SANT JOAN DESPI).  Datos registrales. S 8 , H B 516694, I/A 3 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396051,CREU MOBIL VETERINARIS SOCIEDAD CIVIL PROFESIONAL,"Cambio de domicilio social. AV CATALUNYA Num.19 P.BJ (LLISSA DE VALL).  Datos registrales. S 8 , H B 500789, I/A 2 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396052,FUTURE 2040 SL,"Cambio de domicilio social. AV CATALUNYA Num.19 P.BJ (LLISSA DE VALL).  Datos registrales. S 8 , H B 445120, I/A 2 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396053,IBER MICAR SL,"Revocaciones. ADM.UNICO: GENER BOVER JAIME. Nombramientos. ADM.UNICO: CARRERE PRIETO VICENTE.  Datos registrales. S 8 , H B 153740, I/A 40 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396054,CA LA KECA S.L,"Constitución. Comienzo de operaciones: 29.07.26. Objeto social: LA EXPLOTACION, POR CUENTA PROPIA O AJENA EN ESTABLECIMIENTOS ABIERTOS AL PUBLICO O MEDIANTE CUALESQUIERA CANALES LICITOS DE COMERCIALIZACION, DE NEGOCIOS DE BAR, VERMUTERIA, CAFETERIA Y SERVICIOS DE BEBIDAS, ETC. Domicilio: CL LAUREA MIRO NUM.261 P.BJ PTA.1 (ESPLUGUES DE LLOBREGAT). Capital: 20.000,00 Euros. Nombramientos. ADM.SOLIDAR.: CAMPS JIMENEZ ANDREA;ANDREW KENNY.  Datos registrales. S 8 , H B 662587, I/A 1 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396055,GRUPO EMPRESARIAL ESTURI S.L,"Constitución. Comienzo de operaciones: 8.07.26. Objeto social: ADQUISICION EN NOMBRE Y POR CUENTA PROPIA DE ACCIONES,PARTICIPACIONES O CUALQUIER OTRO TITULO DE PROPIEDAD CORRESPONDIENTE A SOCIEDADES YA SEA DE FORMA ORIGINARIA O DERIVATIVA Y CON FINALIDAD DE INTERVENIR EN SU GESTION,ETC. Domicilio: CL ESCULTOR MONJO,13-15 (VILASSAR DE MAR). Capital: 223.875,00 Euros. Nombramientos. ADM.UNICO: ESTURI PAPASEIT MARC.  Datos registrales. S 8 , H B 662603, I/A 1 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396056,EMERAL 24H S.L,"Constitución. Comienzo de operaciones: 16.06.26. Objeto social: TODOS LOS SERVICIOS DE CONSTRUCCION Y MANTENIMIENTO DE EDIFICACIONES, INCLUIDAS LAS INSTALACIONES DE TODO TIPO, Y TODAS LAS ACTIVIDADES RELACIONADAS CON OPERACIONES INMOBILIARIAS EN SU MAS AMPLIA ACEPCION, ETC. Domicilio: CL ABAT OLIBA NUM.15 (PIERA). Capital: 3.000,00 Euros. Nombramientos. ADM.UNICO: ALZOLAR FLORES YORMINA EDITHMAR. Otros conceptos: DECLARACION DE SOCIEDAD UNIPERSONAL, SIENDO SOCIO UNICO YORMINA EDITHMAR ALZOLAR FLORES.  Datos registrales. S 8 , H B 662606, I/A 1 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396057,GUINGUETES FOOD S.L,"Constitución. Comienzo de operaciones: 18.06.26. Objeto social: SECTOR DE LA RESTAURACION Y HOSTELERII LA EXPLOTACION, GESTION Y ADMINISTRACION DE ESTABLECIMIENTOS DE HOSTELERIA, TALES COMO BAR, RESTAURANTE, CAFETERIA, PIZZERIA Y SERVICIOS DE RESTAURACION EN GENERAL, ETC. Domicilio: AV VALLFLORIDA NUM.61 (SANT ESTEVE DE PALAUTORDERA). Capital: 3.000,00 Euros. Nombramientos. ADM.SOLIDAR.: MARTIN MONFORT BLAU;CCG & S PARTNERS SL. REPR.143 RRM: GARCIA SALA JOSE MARIA.  Datos registrales. S 8 , H B 662850, I/A 1 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396058,LA MORAVIA D'INVERSIONS SA,"Cambio de domicilio social. CL BAILEN,NUM.71 BIS P.3 (BARCELONA).  Datos registrales. S 8 , H B 29127, I/A 47 (20.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396059,LOPEZ GRIERA SL,"Revocaciones. ADM.SOLIDAR.: LOPEZ LOPEZ MANUEL;GRIERA GUSI SANTIAGO. Nombramientos. ADM.UNICO: GRIERA GUSI SANTIAGO. Otros conceptos: DECLARACION DE UNIPERSONALIDAD. SOCIO UNICO: SANTIAGO GRIERA GUSI. Cambio de objeto social. AMPLIAR EN: INSTALACIONES ELECTRICAS EN GENERAL Y MONTAJE DE PUNTOS DE RECARGA DE VEHICULOS ELECTRICOS (CNAE 4321),INSTALACIONES DE FONTANERIA,CALEFACCION Y SISTEMAS DE AIRE ACONDICIONADO (CNAE 4322),AGENTES DE LA ...  Datos registrales. S 8 , H B 313016, I/A 2 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396060,390 DG S.L,"Nombramientos. APODERAD.SOL: AGUILAR MUÑOZ MONTSERRAT.  Datos registrales. S 8 , H B 653262, I/A 3 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396061,9 BEETHOVEN COFFEE S.L,"Nombramientos. APODERAD.SOL: AGUILAR MUÑOZ MONTSERRAT.  Datos registrales. S 8 , H B 653264, I/A 3 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396062,58 SGOB S.L,"Nombramientos. APODERAD.SOL: AGUILAR MUÑOZ MONTSERRAT.  Datos registrales. S 8 , H B 653266, I/A 3 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396063,262 MG S.L,"Nombramientos. APODERAD.SOL: AGUILAR MUÑOZ MONTSERRAT.  Datos registrales. S 8 , H B 653299, I/A 3 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396064,373 AR S.L,"Nombramientos. APODERAD.SOL: AGUILAR MUÑOZ MONTSERRAT.  Datos registrales. S 8 , H B 653304, I/A 3 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396065,58 S.GERVASIO S.L,"Nombramientos. APODERAD.SOL: AGUILAR MUÑOZ MONTSERRAT.  Datos registrales. S 8 , H B 653506, I/A 3 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396066,PORT OLIMIPIC 16 S.L,"Nombramientos. APODERAD.SOL: AGUILAR MUÑOZ MONTSERRAT.  Datos registrales. S 8 , H B 653597, I/A 3 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396067,CONSTRUCCIONES FERPANSOLA S.L,"Revocaciones. ADM.UNICO: FERNANDEZ-PANIAGUA SOLA PEDRO JOAQUIN. Nombramientos. ADM.UNICO: MOREY GELABERT MIGUEL. Otros conceptos: DECLARACION DE CAMBIO DE SOCIO UNICO. SIENDO EL NUEVO SOCIO: DON MIGUEL MOREY GELABERT.  Datos registrales. S 8 , H B 626842, I/A 2 (14.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396068,RUIXINTECH-E-WASTE 9 TELECOM S.L,"Revocaciones. ADM.UNICO: YAOFU CHEN. Nombramientos. ADM.UNICO: MOHAMED MESBAH AHMED MOHAMED. Otros conceptos: DECLARACION DE CAMBIO DE SOCIO UNICO, SIENDO EL NUEVO SOCIO UNICO MOHAMED MESBAH AHMED MOHAMED. Cambio de domicilio social. PJ STRAUSS, NUMERO 1, NAVE (RUBI).  Datos registrales. S 8 , H B 662507, I/A 4 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396069,LES COMES DE SANTA EUGENIA S.L,"Revocaciones. ADM.UNICO: BRUGAROLAS ESPINET ANNA.  Datos registrales. S 8 , H B 617389, I/A 3 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396070,JC SERV DE SEGURIDAD S.L,"Constitución. Comienzo de operaciones: 10.07.26. Objeto social: ACTIVIDAD PRINCIPAL: LOS SERVICIOS DE SISTEMAS DE SEGURIDAD Y SU MANTENIMIENTO; CNAE 8020. Domicilio: AV PONT DEL LLEDONER NUM.102 ESC.B (VALLIRANA). Capital: 3.000,00 Euros. Nombramientos. ADM.UNICO: MOLINA BEJARANO JUAN CARLOS.  Datos registrales. S 8 , H B 662630, I/A 1 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396071,SUSU PANAS S.L,"Constitución. Comienzo de operaciones: 27.07.26SUSU. Objeto social: CONSULTORIA Y EL ASESORAMIENTO EN MATERIA DE ORGANIZACION, DIRECCION Y GESTION DE EMPRESAS. LA INTERMEDIACION, COORDINACION Y GESTION EN LA PRESTACION A TERCEROS DE SERVICIOS DE ASESORAMIENTO Y CONSEJO JURIDICO A EMPRESAS,ETC. Domicilio: CL SARAGOSSA NUM.42 P.EN PTA.2 (BARCELONA). Capital: 5.000,00 Euros. Nombramientos. ADM.UNICO: SEGARRA SALO INGRID.  Datos registrales. S 8 , H B 662619, I/A 1 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396072,VERTICAL FACILITY SERVICES S.L,"Constitución. Comienzo de operaciones: 21.05.26. Objeto social: LA PRESTACION DE SERVICIOS RELACIONADOS CON TRABAJOS VERTICALES, TRABAJOS EN ALTURA, MANTENIMIENTO, REPARACION, REHABILITACION, CONSERVACION Y ADECUACION DE EDIFICIOS, FACHADAS ETC. Domicilio: CL SANT ANTONI NUM.61 (SANT FOST DE CAMPSENTELLES). Capital: 3.000,00 Euros. Nombramientos. ADM.UNICO: ANDWIN GROUP S.L. REPR.143 RRM: BERNAL BEDOYA EDWIN ROBERTO.  Datos registrales. S 8 , H B 662608, I/A 1 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396073,SIGMA PHARMA SL,"Revocaciones. CONSEJERO: ECHEVESTE ELOSEGUI FERNANDO. PRESIDENTE: ECHEVESTE ELOSEGUI FERNANDO. CONSEJERO: ARTAL LERIN MIGUEL ANGEL;BELLAVISTA JONCH FRANCESC. Nombramientos. CONSEJERO: FOMBONA BRAGA FERNANDO. PRESIDENTE: FOMBONA BRAGA FERNANDO. Modificaciones estatutarias. ARTICULO 19.- CONSEJO DE ADMINISTRACION.  Datos registrales. T 9 , F 1, S 8, H B 447757, I/A 33 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396074,DONAPALE PROMOCIONES S.L,"Otros conceptos: DECLARACION DE UNIPERSONALIDAD. SOCIO UNICO: LAURENT DAVID LAYANI.  Datos registrales. S 8 , H B 519226, I/A 6 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396075,COLORADO ZONE SL,"Cambio de domicilio social. CL PUJADES Num.326 P.6 (BARCELONA).  Datos registrales. S 8 , H B 442213, I/A 15 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396076,VIDNEO TECNOLOGIA AUDIOVISUAL Y DIGITAL S.L,"Cambio de domicilio social. CL PUJADES Num.326 P.6 (BARCELONA).  Datos registrales. S 8 , H B 449421, I/A 13 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396077,NARVAL SABAZIO SL,"Cambio de domicilio social. CL PUJADES Num.326 P.6 (BARCELONA).  Datos registrales. S 8 , H B 233969, I/A 10 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396078,ENLEY TECH S.L,"Ampliación de capital. Capital: 448,90 Euros. Resultante Suscrito: 7.798,80 Euros.  Datos registrales. S 8 , H B 552572, I/A 12 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396079,GRIMLAX TRADE S.L,"Otros conceptos: DECLARACION DEL CAMBIO DE SOCIO UNICO, NUEVO SOCIO UNICO:""MAU HUB, S.L.  Datos registrales. S 8 , H B 586510, I/A 8 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396080,INISATRE S.L,"Otros conceptos: DECLARACION DEL CAMBIO DE SOCIO UNICO,NUEVO SOCIO UNICO:""MAU HUB,S.L."".  Datos registrales. S 8 , H B 561116, I/A 7 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396081,TOP RANKING S.L,"Otros conceptos: DECLARACION DEL CAMBIO DE SOCIO UNICO;NUEVO SOCIO UNICO;""GLOBEFUL, S.L."".  Datos registrales. S 8 , H B 501912, I/A 7 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396082,MARESME MEDIA PRODUCCIONS S.L,"Cambio de domicilio social. CL PUJADES Num.326 P.6 (BARCELONA).  Datos registrales. S 8 , H B 560130, I/A 5 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396083,EXEA INVERSION EMPRESARIAL S.L,"Cambio de denominación social. EXEA EMPRESARIAL S.L.  Datos registrales. S 8 , H B 207010, I/A 164 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396084,RUSOLIN EUROPE SL,"Cambio de domicilio social. CL ESCOLES 21, BAJOS 1 (SANTA MARGARIDA DE MONTBUI).  Datos registrales. S 8 , H B 457572, I/A 4 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396085,SAHARA MALAGA JACINTO S.L,"Revocaciones. APOD.SOL/MAN: CARRASCOSA CENDAN SERGIO;RIUS PALAU MARIA MONTSERRAT;KLEIN SANTAMARIA FELIPE;ANDREA PATRICIA SCHRODER;PAZOS RODRIGUEZ JUAN CARLOS;PEÑA GARRIGA JOSEP ORIOL;RAMOS GIMENEZ OSCAR;RULLAN JANER LUIS GONZAGA;PEREZ ABAD TORNOS PEDRO;CULUBRET CANAL ILONA;VILALTA BLANCH DANIEL ENRIC. APOD.MANCOMU: PICAS ASMARATS LUIS;GONZALEZ FUSTER JOAN JOSEP;LLOBET AZNAR ORIOL;JEAN FRANCOIS PASCAL EMMANUEL BOSSY;SOLVEIG DIANA HOFFMANN;CABALLERO MARTINEZ JOSE GABRIEL;DOROTA MARTA ROCH;MICHAEL DIETRICH;SANDRINE HONNART;ORANTES RIERA POL;TRESSERRAS SAURI FREDI. Nombramientos. APOD.SOL/MAN: CARRASCOSA CENDAN SERGIO;RIUS PALAU MARIA MONTSERRAT;ANDREA PATRICIA SCHRODER;PAZOS RODRIGUEZ JUAN CARLOS;PEÑA GARRIGA JOSEP ORIOL;RAMOS GIMENEZ OSCAR;PICAS ASMARATS LUIS;LLOBET AZNAR ORIOL;PEREZ ABAD TORNOS PEDRO;VILALTA BLANCH DANIEL ENRIC. APOD.MANCOMU: ORANTES RIERA POL;TRESSERRAS SAURI FREDI;JEAN FRANCOIS PASCAL EMMANUEL BOSSY;SOLVEIG DIANA HOFFMANN;DOROTA MARTA ROCH;MICHAEL DIETRICH;SANDRINE HONNART.  Datos registrales. S 8 , H B 576849, I/A 6 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396086,ARO INTEGRAL FACILITIES S.L,"Revocaciones. ADM.UNICO: BENITO JUAN VICTOR. Nombramientos. ADM.UNICO: LOPERA MORA LIDIA. Cambio de domicilio social. AV DELS RABASSAIRES Num.30 P.1 (MOLLET DEL VALLES).  Datos registrales. S 8 , H B 643174, I/A 2 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396087,VOLUBIS STONE S.L,"Constitución. Comienzo de operaciones: 14.07.26. Objeto social: EXPORTACION, COMERCIALIZACION Y COMPRAVENTA AL POR MAYOR DE PIEDRA NATURAL Y DEMAS MATERIALES DE CONSTRUCCION, ELEMENTOS SANITARIOS Y PIEZAS ELABORADAS EN PIEDRA, EN EL AMBITO DEL COMERCIO INTERNACIONAL, ETC. Domicilio: CL CORSEGA, 657, PRINCIPAL 4- A (SANT MARTI) (BARCELONA). Capital: 3.000,00 Euros. Nombramientos. ADM.SOLIDAR.: ALEXEY DESHIN;FAHD AOURAGH.  Datos registrales. S 8 , H B 662593, I/A 1 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396088,NEW MEDIA AUDIOVISUAL SL,"Cambio de domicilio social. CL PUJADES Num.326 P.6 (BARCELONA).  Datos registrales. S 8 , H B 434641, I/A 15 (24.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396089,SAHARA GUADALMINA BEACH S.L,"Revocaciones. APOD.SOL/MAN: CARRASCOSA CENDAN SERGIO;RIUS PALAU MARIA MONTSERRAT;KLEIN SANTAMARIA FELIPE;ANDREA PATRICIA SCHRODER;PAZOS RODRIGUEZ JUAN CARLOS;PEÑA GARRIGA JOSEP ORIOL;RAMOS GIMENEZ OSCAR;RULLAN JANER LUIS GONZAGA;PEREZ ABAD TORNOS PEDRO;CULUBRET CANAL ILONA;VILALTA BLANCH DANIEL ENRIC. APOD.MANCOMU: PICAS ASMARATS LUIS;GONZALEZ FUSTER JOAN JOSEP;LLOBET AZNAR ORIOL;JEAN FRANCOIS PASCUAL EMMANUEL BOSSY;SOLVEIG DIANA HOFFMANN;CABALLERO MARTINEZ JOSE GABRIEL;DOROTA MARTA ROCH;MICHAEL DIETRICH;SANDRINE HONNART;ORANTES RIERA POL;TRESSERRAS SAURI FREDI. Nombramientos. APOD.SOL/MAN: CARRASCOSA CENDAN SERGIO;RIUS PALAU MARIA MONTSERRAT;ANDREA PATRICIA SCHRODER;PAZOS RODRIGUEZ JUAN CARLOS;PEÑA GARRIGA JOSEP ORIOL;RAMOS GIMENEZ OSCAR;PICAS ASMARATS LUIS;LLOBET AZNAR ORIOL;PEREZ ABAD TORNOS PEDRO;VILALTA BLANCH DANIEL ENRIC. APOD.MANCOMU: ORANTES RIERA POL;TRESSERRAS SAURI FREDI;JEAN FRANCOIS PASCAL EMMANUEL BOSSY;SOLVEIG DIANA HOFFMANN;DOROTA MARTA ROCH;MICHAEL DIETRICH;SANDRINE HONNART.  Datos registrales. S 8 , H B 576850, I/A 6 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396090,FIT LOVAS S.L,"Modificaciones estatutarias. MODIFICACION Y REFUNDICION DE LOS ESTATUTOS SOCIALES.  Datos registrales. S 8 , H B 556837, I/A 6 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396091,DOBIA TAXI SERVICES S.L,"Revocaciones. ADM.SOLIDAR.: CHRISTIAN GONZALEZ;IDA ROSIELLO. LIQUIDADOR: IDA ROSIELLO. Nombramientos. LIQUIDADOR: IDA ROSIELLO. Extinción.  Datos registrales. S 8 , H B 509887, I/A 2 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396092,MAMEISIS S.L.P,"Constitución. Comienzo de operaciones: 17.07.26. Objeto social: EL EJERCICIO EN COMUN DE LA ACTIVIDAD PROFESIONAL DE MEDICINA, ESPECIALMENTE EN EL AMBITO DE LA MEDICINA DEL DOLOR, MEDIANTE LA PRESTACION DE SERVICIOS MEDICOS ESPECIALIZADOS DE PREVENCION, ETC. Domicilio: CL CONCORDIA NUM.63 P.3 PTA.C (MANRESA). Capital: 3.000,00 Euros. Nombramientos. ADM.UNICO: SALVANS BARTRONS MARIA MERCE. Otros conceptos: DECLARACION DE SOCIEDAD UNIPERSONAL, SIENDO SOCIO UNICO PROFESIONAL MARIA MERCE SALVANS BARTRONS.  Datos registrales. S 8 , H B 662602, I/A 1 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396093,MANDUCA CORNER S.L,"Revocaciones. ADM.UNICO: IDA ROSIELLO. LIQUIDADOR: IDA ROSIELLO. Nombramientos. LIQUIDADOR: IDA ROSIELLO. Extinción.  Datos registrales. S 8 , H B 602600, I/A 3 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396094,APRIMING SL,"Revocaciones. ADM.UNICO: ESTEBAN BARRAL MARIA DOLORES. LIQUIDADOR: ESTEBAN BARRAL MARIA DOLORES. Nombramientos. LIQUIDADOR: ESTEBAN BARRAL MARIA DOLORES. Extinción.  Datos registrales. S 8 , H B 89605, I/A 11 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396095,CENTRE DE DIAGNOSTIC PER L'IMATGE TERRASSA SL,"Revocaciones. ADMINISTR.: GALLARDO CISTARE JAVIER. ADM.SOLIDAR.: DE MARCOS IZQUIERDO JOSE ANGEL. Nombramientos. ADM.UNICO: BARBOSA SOTTO MAYOR ANTONIO MIGUEL. Otros conceptos: DECLARACION DE UNIPERSONALIDAD,SIENDO EL SOCIO UNICO ""SPAICOL SPAIN,SL"".  Datos registrales. S 8 , H B 143634, I/A 11 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396096,LENAB MEDIA S.L,"Otros conceptos: DECLARACION CAMBIO DE SOCIA UNICA, PASANDO A SER ""GLOBEFUL, SOCIEDAD LIMITADA"".  Datos registrales. S 8 , H B 536017, I/A 7 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396097,DUFAGA SL,"Revocaciones. ADMINISTR.: COLLADO GONZALEZ JOAQUIN. Nombramientos. ADM.SOLIDAR.: DURAN AMOROS SERGI.  Datos registrales. S 8 , H B 41209, I/A 7 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396098,LEAD SELECTIONS S.L,"Otros conceptos: DECLARACION CAMBIO DE SOCIA UNICA, PASANDO A SER ""GLOBEFUL, SOCIEDAD LIMITADA"".  Datos registrales. S 8 , H B 536007, I/A 6 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396099,MONTAJES E INSTALACIONES MAPA S.L,"Revocaciones. ADM.UNICO: VEZ BALLABENI CARLOS JAVIER. Nombramientos. ADM.UNICO: HUGO RICARDO YUPANQUI CHARCAPE.  Datos registrales. S 8 , H B 622847, I/A 2 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396100,BUSINESS TRANSFER S.L,"Modificaciones estatutarias. ARTICULO 7: NOMBRAMIENTO, DURACION Y PROHIBICION DE COMPETENCIA.  Datos registrales. S 8 , H B 651798, I/A 2 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396101,MOVIL SA,"Nombramientos. ADM.UNICO: GENERAL AUSETANA DE SERVEIS SL.  Datos registrales. S 8 , H B 42452, I/A 57 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396102,RUZ M CAPITAL SL,"Cambio de objeto social. AMPLIAR A:ADQUISICION,TENENCIA Y ADMINISTRACION DE CUALQUIER FORMA DE ACCIONES,PARTICIPACIONES O VALORES EN LA CAPITAL DE OTRAS SOCIEDADES,CUALQUIERA QUE SEA SU NATURALEZA U OBJETO,SIN INVADIR LAS ACTIVIDADES PROPIAS,ETC.  Datos registrales. S 8 , H B 429911, I/A 4 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396103,CARTERA RATO SL,"Revocaciones. SECR.NO CONS: MILA MENCOS JOSE MARIA. Nombramientos. CONSEJERO: PERMANYER MON JORDI. PRESIDENTE: PERMANYER MON JORDI. CONSEJERO: GUIXA ARDERIU JOSEP ORIOL. VICEPRESIDEN: GUIXA ARDERIU JOSEP ORIOL. CONSEJERO: PERMANYER MON PEDRO. SECR.NO CONS: MILA MENCOS JOSE MARIA.  Datos registrales. S 8 , H B 223936, I/A 24 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396104,TISSLINE IBERIA S.L,"Revocaciones. ADM.SOLIDAR.: CASTRO AGUILAR IVETTE;GINER PORTERO XAVIER. Nombramientos. ADM.UNICO: GINER PORTERO XAVIER. Cambio de domicilio social. CL ARQUIMEDES, LOCAL 2 Num.236 (TERRASSA). Cambio de objeto social. AMPLIAR A: CNAE 8559 OTRA EDUCACION N.C.O.P.. CNAE 9699 OTROS SERVICIOS PERSONALES N.C.O.P.  Datos registrales. S 8 , H B 638604, I/A 2 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
20260828,A,BARCELONA,396105,AUREON INVESTMENTS S.L,"Otros conceptos: CAMBIO DE SOCIO UNICO PASANDO A SER EL NUEVO SOCIO LA COMPAÑIA ""WIORA ENERGY S.L."".  Datos registrales. S 8 , H B 627484, I/A 2 (21.08.26).",https://www.boe.es/diario_borme/xml.php?id=BORME-A-2026-166-08
